answerId,text,identificatorKey,identificatorId,identificatorReadableName,identificatorDescription,answer_configId,type,customer,virtualIntentName,intent,entityName,normalizedEntityValue,answer_channel,redirect_to_config,readable_redirect_to_config,cancelButtonLabel,entityId,entity_key,adaptive_cards_length,cards_length,button_length,buttons
127702,"Ein Lastschriftverfahren ermöglicht es Ihnen, fällige Beträge automatisch von Ihrem Bankkonto abbuchen zu lassen. So können Sie z.B. Ihre Abschläge und Rechnungen bequem automatisch bezahlen und (bei ausreichender Kontodeckung) keine Zahlung mehr versäumen.",,0,,,87732,multi,thuegaenergie,Mehrwert vom Lastschriftmandat,explainBenefitSepaMandate,noneEntity,noneNormalizedValue,default,50177,AP_SEPAmandate + noneEntity + noneNormalizedValue + default,abbrechen,0,,,0,0,
127733,"Eine Solaranlage bietet eine Vielzahl von Vorteilen. Durch die Nutzung der Sonnenenergie können Sie nicht nur Ihre Energiekosten erheblich senken, sondern auch einen Beitrag zum Umweltschutz leisten, indem Sie den Ausstoß von schädlichen Emissionen reduzieren. Zudem ist eine Solaranlage eine langfristige Investition, da sie den Wert Ihrer Immobilie steigern kann und durch staatliche Förderungen und Einspeisevergütungen finanziell attraktiv ist.",,0,,,87899,multi,thuegaenergie,Mehrwert von Solarprodukten,explainBenefitSolarProduct,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
127988,"Ihr **Zählerstand** wird benötigt, um den zu zahlenden Abschlag an Ihren tatsächlichen Verbrauch anzupassen. Wird der Zählerstand nicht rechtzeitig abgegeben, berechnen wir Ihren neuen Abschlag mithilfe historischer Daten und Simulationen.",,0,,,90752,multi,thuegaenergie,Erklärung zur Zählerstandserfassung,explainMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
128050,Möchten Sie uns jetzt Ihren Zählerstand mitteilen?,,0,,,90752,multi,thuegaenergie,Erklärung zur Zählerstandserfassung,explainMeterReading,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Zählerstand übermitteln"", ""value"": ""Zählerstand übermitteln"", ""answer_config"": 69022, ""identificator"": null}]"
102295,"Sie suchen Informationen über **Zahlen, Daten und Fakten** zu unserem Unternehmen?   Weitere Informationen hierzu finden Sie auf der folgenden Seite ??",,0,,,50213,multi,thuegaenergie,Daten und Fakten über das EVU/Stadtwerk,factsAndFigures,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""Zur Website ?"", ""value"": ""https://www.thuega-energie-gmbh.de/ueber-uns/portrait"", ""answer_config"": null, ""identificator"": null}]"
105540,Die wichtigste Antwort vorab: **Die geplanten Gasumlagen werden nicht eingeführt!** Somit kommt es zu keiner zusätzlichen Belastung Ihrer Gasrechnung ??  Gasimporte aus Russland nur noch eingeschränkt möglich. Zur Kompensierung der Lieferausfälle muss Gas zu höheren Preisen beschafft werden. Die Bundesregierung hatte geplant die zusätzlichen Beschaffungskosten ab dem 01.10.2022 in Form einer Umlage an die Verbraucher weitergegeben. Aufgrund der Verstaatlichung der Unternehmen Uniper und SEFE wurde am 30.09.2022 entschieden die **Umlage nicht umzusetzen**.  Weitere Informationen zur Gasbeschaffungsumlage finden Sie in unseren FAQs ??,,0,,,56653,multi,thuegaenergie,Gasumlage,gasApportionment,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,2,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""FAQ Strom & Gas ?"", ""value"": ""https://www.thuega-energie-gmbh.de/service/faq/strom-gas"", ""answer_config"": null, ""identificator"": null}, {""type"": ""openUrl"", ""order"": 2, ""title"": ""www.bundesregierung.de ?"", ""value"": ""https://www.bundesregierung.de/breg-de/themen/klimaschutz/gaspreisanpassung-umlage-2068832"", ""answer_config"": null, ""identificator"": null}]"
109307,"Die Energiepreisbremsen der Bundesregierung gelten vom **01. Januar 2023** bis zum **31. Dezember 2023**. Die aktuellen Strom- und Gaspreise liegen in der Regel **unter** den zuvor durch die Bremsen garantierten Niveaus.  Der Gaspreisdeckel für private Haushalte, kleine und mittlere Unternehmen beträgt **12 Cent pro Kilowattstunde**, für Fernwärme **9,5 Cent**. Diese Preise galten für **80 Prozent** des im September 2022 prognostizierten Jahresverbrauchs.  Die Gaspreisbremse für die Industrie deckelte den Netto-Arbeitspreis ab Januar 2023 auf **7 Cent pro Kilowattstunde für 70 Prozent** des Gasverbrauchs.  Verbraucher müssen **nichts** unternehmen, Lieferanten berücksichtigen die finanzielle Entlastung automatisch in **monatlichen Abschlägen** und berechnen sie genau in der **Abrechnung**.   Für weitere Informationen zur **Gas- und Wärmepreisbremse** schauen Sie gerne in unseren FAQs vorbei ??",,0,,,64237,multi,thuegaenergie,Gaspreisbremse,gasPriceBrake,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,3,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Berechnung Gaspreisbremse"", ""value"": ""Berechnung Gaspreisbremse"", ""answer_config"": 70116, ""identificator"": null}, {""type"": ""openUrl"", ""order"": 3, ""title"": ""FAQ Strom & Gas ?"", ""value"": ""https://www.thuega-energie-gmbh.de/service/faq/strom-gas"", ""answer_config"": null, ""identificator"": null}, {""type"": ""openUrl"", ""order"": 2, ""title"": ""www.bundesregierung.de ?"", ""value"": ""https://www.bundesregierung.de/breg-de/schwerpunkte/entlastung-fuer-deutschland/strompreisbremse-2125002"", ""answer_config"": null, ""identificator"": null}]"
129098,"Sie möchten eine Vollmacht erteilen, ändern oder haben Fragen dazu?  Nehmen Sie gerne Kontakt zu meinen ##colleagueplural## vom Kundenservice auf. Sie kümmern sich gern um Ihr Anliegen. ??",,0,,,95517,multi,thuegaenergie,Vollmacht,generalMandate,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Kundenservice"", ""value"": ""Kundenservice"", ""answer_config"": 50365, ""identificator"": null}]"
102358,"Um die **landesweiten Emissionen im Verkehr zu verringern**, sind Unternehmen aus der Mineralölwirtschaft seit 2015 dazu verpflichtet, ihre Emissionsbilanz jedes Jahr um einen gewissen Prozentsatz zu reduzieren. Hierbei gilt es, die sogenannte **Treibhausgasminderungs-Quote (THG-Quote)** zu erfüllen.  Kann diese Vorgabe nicht erreicht werden, besteht die Möglichkeit, durch den Kauf von Zertifikaten von emissionssparenden Unternehmen oder Einzelpersonen einen **Ausgleich der Emissionsbilanz** zu erzielen.  Auch als **Fahrer eines Elektroautos** können Sie hiervon **finanziell profitieren**, indem Sie Ihre eingesparten Treibhausgase weiterverkaufen und dafür eine **THG-Prämie** erhalten.",,0,,,50217,multi,thuegaenergie,THG-Quote,ghgQuota,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
129184,Zum Thema Einspeisung von Solarenergie habe ich aktuell keine Informationen.,,0,,,94418,multi,thuegaenergie,Informationen zur Einspeisung,gridFeedInInfo,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
115026,Gerne kann Ihnen einer meiner menschlichen ##colleagueplural## weiterhelfen.  Verwenden Sie hierfür unseren **Live-Chat** und schildern Sie nochmal kurz Ihr Anliegen in unserem verlinkten Live-Chat-Portal ??.   **Servicezeiten Live-Chat**\ Montag bis Freitag:\ 08:00 - 18:00 Uhr,,0,,,50218,multi,thuegaenergie,Handover,handover,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""Zum Live-Chat ?"", ""value"": ""https://www.thuega-energie-gmbh.de/live-chat"", ""answer_config"": null, ""identificator"": null}]"
102047,Momentan kann ich Ihnen allgemeine Fragen zu unseren Dienstleistungen beantworten und helfe Ihnen gerne bei folgenden Themengebieten weiter ??,,0,,,50220,multi,thuegaenergie,Hilfe,help,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,5,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Abschlag und Zahlungen"", ""value"": ""Abschlag"", ""answer_config"": 52492, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 2, ""title"": ""Tarife und Produkte"", ""value"": ""Produktinformationen"", ""answer_config"": 50241, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 3, ""title"": ""Umzug"", ""value"": ""Umzug"", ""answer_config"": 53806, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 4, ""title"": ""Vertragsverwaltung"", ""value"": ""Vertragsverwaltung"", ""answer_config"": 60180, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 5, ""title"": ""Zähler und Zählerstand"", ""value"": ""Fragen zu Zählern und Zählerstand"", ""answer_config"": 52807, ""identificator"": null}]"
128672,Zum Themengebiet Hausanschlusskasten habe ich aktuell leider keine Informationen ??,,0,,,93221,multi,thuegaenergie,Hausanschlusskasten,houseConnectionBox,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
102038,Wie kann ich Ihnen noch weiterhelfen?,,0,,,50221,simple,thuegaenergie,Wie kann ich weiterhelfen?,how_can_i_help_you_now,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102039,Wie kann ich Ihnen noch behilflich sein?,,0,,,50221,simple,thuegaenergie,Wie kann ich weiterhelfen?,how_can_i_help_you_now,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102040,Was möchten Sie noch von mir wissen?,,0,,,50221,simple,thuegaenergie,Wie kann ich weiterhelfen?,how_can_i_help_you_now,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102041,Womit kann ich Ihnen noch helfen?,,0,,,50221,simple,thuegaenergie,Wie kann ich weiterhelfen?,how_can_i_help_you_now,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102157,"Der **zu zahlende Betrag** entspricht dem Rechnungsbetrag abzüglich der geleisteten Abschlagszahlungen.\  Auf Basis Ihres **Energieverbrauchs** ? und Ihrer **Zahlungen** ?? für Ihr letztes Verbrauchsjahr ergibt sich ein **Restbetrag** (Nachzahlung) oder ein **Guthaben**.  Falls bei Ihnen ein **Restbetrag** offen sein sollte, überweisen Sie diesen bitte an folgende Bankverbindung:  **Bayerische Landesbank**\ **IBAN:** DE76 7005 0000 0004161407\ **BIC:** BYLADEMMXXX",,0,,,50224,multi,thuegaenergie,Restbetrag,ID_amountPayable,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102154,"Der **Grundpreis** ist eine monatliche pauschale Grundgebühr, die unabhängig vom Verbrauch anfällt.\ Er enthält Fixkosten, wie z.B. Aufwendungen für die Leistungsbereitstellung, Abrechnung, Zählermiete und allgemeine Vertriebsausgaben.  Als **Bestandskunde** finden Sie Ihre aktuellen Energiepreise im **Kundenportal** in Ihrem Postfach. Wählen Sie hier einfach Ihr aktuellstes Dokument aus, dies kann z. B. die Vertragsbestätigung, letzte Rechnung oder eine Preisinformation sein. Im Falle einer anstehenden Preisanpassung informieren wir Sie mindestens 6 Wochen im Voraus.",,0,,,50225,multi,thuegaenergie,Grundpreis,ID_basicPrice,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""Zum Kundenportal ?"", ""value"": ""https://www.thuega-energie-gmbh.de/kundenportal.html "", ""answer_config"": null, ""identificator"": null}]"
102158,"Der **Abrechnungsturnus** legt fest in welchen Intervallen Sie eine Energierechnung erhalten. I.d.R. wird **jährlich eine Rechnung** erstellt, auf Wunsch kann auch monatlich oder quartalsweise eine Rechnung erstellt werden. ",,0,,,50227,multi,thuegaenergie,Abrechnungszeitraum,ID_billingCycle,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102220,"Die **CO2-Steuer** (auch Kohlenstoffsteuer) ist eine Umweltsteuer, welche die Emission von Kohlendioxid (CO2) (und gegebenenfalls auch anderen Treibhausgasen) besteuert.   Ziel der **CO2-Steuer** ist es, die negativen Auswirkungen von Emissionen (insb. die globale Erwärmung und die Versauerung der Meere) mithilfe eines höheren CO2-Preises zu verringern.   Die CO2-Steuer soll von 44,00 Euro pro Tonne im Jahr 2024 auf 50,00 Euro im Jahr 2025 steigen.",,0,,,50228,multi,thuegaenergie,CO2-Steuer,ID_carbonTax,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102180,Gemeinden erhalten von Netzbetreibern eine **Konzessionsabgabe** (KA) ?? als Gegenleistung für die Verwendung der öffentlichen Straßen und Wege zur Verlegung von Strom- und Gasleitungen. Die Höhe ist in der **Konzessionsabgabenverordnung** (KAV) geregelt und richtet sich nach Ihrem **Energieliefervertrag** und teilweise auch nach der **Einwohnerzahl der Gemeinde**.,,0,,,50230,multi,thuegaenergie,Konzessionsabgabe,ID_concessionFee,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102159,"In der **Verbrauchsübersicht** können Sie Ihren **Stromverbrauch** der letzten beiden Abrechnungszeiträume vergleichen. An dieser Stelle können Sie sehen, ob Ihr Stromverbrauch **gestiegen oder gesunken** ist.",,0,,,50231,multi,thuegaenergie,Verbrauchsübersicht,ID_consumptionOverview,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102160,"Die **Verbrauchsstelle** bezeichnet den **Ort** (Adresse), an dem sich der **Zähler befindet** und Sie Ihren Strom bzw. ihr Gas/Wasser verbrauchen. Dies sind in der Regel Ihre **Wohnung oder Ihr Haus** ?? (ggf. auch Ihr Garten, der Keller sowie die Garage). ",,0,,,50232,multi,thuegaenergie,Verbrauchsstelle,ID_consumptionPoint,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102161,Unter **Vertragskontonummer** führen wir das **Kundenkonto** mit allen Zahlungsvorgängen. Dies dient zur eindeutigen Zuordnung (z. B. bei der Zahlung).,,0,,,50233,multi,thuegaenergie,Vertragskonto,ID_contractAccount,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102162,"Bei großen Abnahmestellen ab 100.000 kWh (Strom) sowie 1.500.000 kWh (Gas) wird **zusätzlich zum Arbeitspreis ein Leistungspreis erhoben**.\  ?? Der Leistungspreis ist Teil der Grundkosten und **tritt in der Regel nicht bei Privathaushalten und Kleingewerben**, sondern **nur bei größeren Unternehmen auf**. Der Leistungspreis ergibt sich aus der maximalen Leistungsaufnahme innerhalb eines Jahres. ",,0,,,50234,multi,thuegaenergie,Leistungspreis,ID_demandRate,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
105197,"Der Begriff **""Ökosteuer""** dient seit 1999 als Sammelbegriff für Steuern, die auf den Verbrauch nicht erneuerbarer Energieträger, wie zum Beispiel Benzin, Kohle oder Gas erhoben werden.",,0,,,56362,multi,thuegaenergie,Ökosteuer,ID_ecoTax,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,0,
102176,"Die EEG-Umlage dient der Förderung und dem Ausbau regenerativer Energien. Je mehr regenerative Energien erzeugt werden, desto mehr Förderungen werden ausgeschüttet. Diese Kosten wurden bisher durch die EEG-Umlage auf alle Verbraucher umgelegt.  Die EEG-Umlage beträgt für das Jahr 2022 3,723 ct/kWh netto bzw. 4,43 ct/kWh brutto. Zum 1. Juli 2022 wird ihr aktueller Strompreis um diesen Betrag reduziert. Bei einem Durchschnittsver­brauch von ca. 3.000 kWh/Jahr bedeutet dies eine Entlastung von rund 110 Euro/Jahr netto bzw. 130 Euro/Jahr brutto.  Sie brauchen sich um nichts kümmern. Die Senkung wird automatisch ab dem 1. Juli 2022 berücksichtigt. Die Umlagensenkung wird an alle ##customer## der ##utilityName## wird die Umlagen-Senkung in voller Höhe weitergegeben.  Weitere Informationen finden Sie hier sowie auf unserer Homepage ?? ",,0,,,50235,multi,thuegaenergie,EEG-Umlage,ID_eegApportionment,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,2,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""FAQ Strom & Gas ?"", ""value"": ""https://www.thuega-energie-gmbh.de/service/faq/strom-gas"", ""answer_config"": null, ""identificator"": null}, {""type"": ""openUrl"", ""order"": 2, ""title"": ""www.netztransparenz.de ?"", ""value"": ""https://www.netztransparenz.de/EEG/EEG-Umlagen-Uebersicht"", ""answer_config"": null, ""identificator"": null}]"
102163,"Das **Energiewirtschaftsgesetz** (EnWG) schreibt die **Stromkennzeichnung** über die Herkunft des bezogenen Stroms und dessen Umweltauswirkungen vor. Weil Strom aus unterschiedlichen Quellen stammen kann, ist auch von **„Energiemix“** die Rede.\  Anhand der Stromkennzeichnung können Sie nachvollziehen, aus welchen Energieträgern Ihr Strom stammt und welche Auswirkungen diese Energieträger auf die **Umwelt** ?? haben.\  Damit die angegebenen Werte für Sie **vergleichbar bleiben**, führen wir unsere Werte immer neben den **Durchschnittswerten für Deutschland** auf. ",,0,,,50237,multi,thuegaenergie,Stromkennzeichnung,ID_electricityMix,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102194,Die **Stromsteuer** ist eine bundesgesetzlich geregelte **Verbrauchsteuer auf elektrischen Strom**.\  ?? Mit ihr wird der Verbrauch von elektrischem Strom innerhalb des deutschen Steuergebiets besteuert. Es handelt sich um eine in der Europäischen Union **harmonisierte Verbrauchsteuer**. Die Stromsteuer wird vom Energieversorger erhoben und an den Staat abgeführt.,,0,,,50238,multi,thuegaenergie,Stromsteuer,ID_electricityTax,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102164,"Der **Arbeitspreis** ist der Preis, der für das tatsächlich verbrauchte Gas oder den tatsächlich verbrauchten Strom in Cent pro Kilowattstunde bezahlt wird.\ Er beinhaltet sämtliche mit dem Verbrauch verbundenen Kosten wie Netzentgelte, Konzessionsabgaben, Steuern, Abgaben und Umlagen.",,0,,,50239,multi,thuegaenergie,Arbeitspreis,ID_energyRate,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102188,"Die Gassteuer ist eine **gesetzlich geregelte Verbrauchssteuer**, die seit 1999 auf Grund des Gesetzes zur ökologischen Steuerreform erhoben wird. Besteuert wird der **Verbrauch bzw. die Entnahme aus dem Netz** im deutschen Steuergebiet.\ Die Energiesteuer für Erdgas wird vom Energieversorger erhoben und an den Fiskus abgeführt.",,0,,,50240,multi,thuegaenergie,Erdgassteuer,ID_gasTax,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""messageBack"", ""order"": 1, ""title"": ""Was ist die Gasumlage?"", ""value"": ""Was ist die Gasumlage?"", ""answer_config"": 56653, ""identificator"": null}]"
102325,Gerne helfe ich Ihnen zum Thema **Rechnung** weiter.  ??    Worum geht es genau? Zutreffendes bitte auswählen ??,,0,,,50241,multi,thuegaenergie,Übersicht zu Rechnungsfragen,ID_generalInfo,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,5,"[{""type"": ""messageBack"", ""order"": 5, ""title"": ""Beschwerde zur Rechnung"", ""value"": ""Beschwerde zur Rechnung"", ""answer_config"": 50160, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 1, ""title"": ""Endabrechnung"", ""value"": ""Wann erhalte ich die Endabrechnung?"", ""answer_config"": 50184, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 2, ""title"": ""Jahresabrechnung"", ""value"": ""Wann erhalte ich die Jahresabrechnung?"", ""answer_config"": 50186, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 3, ""title"": ""Rechnungserklärung"", ""value"": ""Rechnungserklärung"", ""answer_config"": 50262, ""identificator"": null}, {""type"": ""messageBack"", ""order"": 4, ""title"": ""Rechnungskopie"", ""value"": ""Wie erhalte ich eine Rechnungskopie?"", ""answer_config"": 50183, ""identificator"": null}]"
102166,Für die **Nutzung des Verteilnetzes** wird Ihrem Energieversorger ein sogenanntes **Netznutzungsentgelt** für den Transport und die Verteilung der Energie berechnet. Diese werden auf Ihrer Energierechnung ausgewiesen. Die Höhe wird dem Netzbetreiber durch die Bundesnetzagentur genehmigt. ,,0,,,50243,multi,thuegaenergie,Netzentgelte,ID_gridUtilisationCosts,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102167,Der **Nettopreis** bezeichnet die Energiekosten im angegebenen Abrechnungszeitraum ohne Umsatzsteuer. Der **Bruttopreis** beinhaltet somit den Nettobetrag zzgl. der Umsatzsteuer.,,0,,,50244,multi,thuegaenergie,Brutto-/Nettobetrag,ID_grossPriceAndNetPrice,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102168,Der **Rechnungsbetrag** ergibt sich aus Ihrem Gesamtverbrauch im Abrechnungszeitraum abzüglich der geleisteten Abschlagszahlungen.,,0,,,50245,multi,thuegaenergie,Rechnungsbetrag,ID_invoiceAmount,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102179,Mit der **KWKG-Umlage** wird die Erzeugung von Strom aus Kraft-Wärme-Kopplungsanlagen gefördert. Der Stromnetzbetreiber zahlt für den so erzeugten Strom einen Zuschlag an den Anlagenbetreiber. Die KWKG-Umlage beträgt für das Jahr **##year## ##kwkg## cent/kWh**.   Weitere Informationen finden Sie unter ??,,0,,,50247,multi,thuegaenergie,KWKG-Umlage,ID_kwkgApportionment,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""www.netztransparenz.de ?"", ""value"": ""https://www.netztransparenz.de/KWKG/KWKG-Umlagen-Uebersicht"", ""answer_config"": null, ""identificator"": null}]"
102192,"An einer **Marktlokation** wird Energie entweder erzeugt oder verbraucht. Das Objekt ist mit mindestens einer Leitung mit dem Netz verbunden.  Die **Marktlokations-ID**, auch als MaLo-ID bezeichnet, besteht aus neun Ziffern und dient zur **eindeutigen Identifikation Ihrer Verbrauchsstelle**, auch als Marktlokation bekannt. Diese Nummer finden Sie immer auf Ihrer **letzten Stromrechnung**.",,0,,,50250,multi,thuegaenergie,Marktlokation,ID_marketLocation,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102195,"Eine **Messlokation** ist der physische Ort, an dem der Verbrauch von Strom, Gas oder Wasser durch einen **Energiezähler** erfasst wird.   Jede Messlokation hat eine **eindeutige Identifikation** und liefert wichtige Daten für die Überwachung, Abrechnung und Analyse des Energieverbrauchs.   Die genaue Position einer Messlokation kann beim lokalen Energielieferanten, Netzbetreiber oder auf der Energierechnung erfragt werden, meist befindet sie sich allerdings im **Keller oder im Hausflur**.",,0,,,50251,multi,thuegaenergie,Messlokation,ID_meteringLocation,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
102181,"Nach **§ 19 Stromnetzentgeltverordnung (StromNEV)** haben bestimmte Letztverbraucher die Möglichkeit, vom örtlichen Netzbetreiber niedrigere individuelle Netzentgelte zu erhalten.\ \ Die **Übertragungsnetzbetreiber (ÜNB)** müssen den örtlichen Netzbetreibern die durch diese niedrigeren Entgelte entgangenen Erlöse erstatten. Die ÜNB gleichen die Zahlungen für diese entgangenen Erlöse untereinander aus und **errechnen einen Aufschlag** auf die Netzentgelte, der als **Umlage auf alle Letztverbraucher** umgelegt wird. Die Umlage beträgt ##nev## cent/kWh.\ \ Weitere Informationen finden Sie unter ??",,0,,,50252,multi,thuegaenergie,§19 StromNEV,ID_nevApportionment,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""www.netztransparenz.de ?"", ""value"": ""https://www.netztransparenz.de/EnWG/Abschaltbare-Lasten-Umlage/Abschaltbare-Lasten-Umlagen-Uebersicht"", ""answer_config"": null, ""identificator"": null}]"
102182,"Die **Offshore-Netzumlage** wurde wegen möglicher Entschädigungszahlungen an Betreiber von Offshore-Windparks eingeführt, die für den verspäteten Anschluss an das Übertragungsnetz an Land oder wegen lang andauernder Netzunterbrechungen zu zahlen sind.\ \ Seit dem **1. Januar 2019** enthält die Umlage auch die Kosten für die Errichtung und den Betrieb der Anbindungsleitungen, die dann nicht mehr in den Netzentgelten enthalten sind.\ \ Ab dem **01.01.##year##** ergibt sich eine Offshore-Netzumlage in Höhe von ##offshore## ct/kWh auf die nicht privilegierten Letztverbräuche.\ \ Weitere Informationen finden Sie unter ??",,0,,,50254,multi,thuegaenergie,Offshore-Netzumlage,ID_offshoreApportionment,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""www.netztransparenz.de ?"", ""value"": ""https://www.netztransparenz.de/EnWG/Offshore-Netzumlage/Offshore-Netzumlagen-Uebersicht"", ""answer_config"": null, ""identificator"": null}]"
102331,"Strom- und Gaspreis setzen sich im Wesentlichen aus drei Komponenten zusammen. Dem Preis für Beschaffung und Vertrieb, den Netznutzungsentgelten und den staatlich veranlassten Preisbestandteilen. Darunter fallen Steuern, sowie Umlagen. Die Zusammensetzung im Detail:",,0,,,50256,multi,thuegaenergie,Zusammensetzung des Strom-/Gaspreises,ID_priceComposition,noneEntity,noneNormalizedValue,default,0,,abbrechen,0,,,0,2,"[{""type"": ""openUrl"", ""order"": 2, ""title"": ""www.bmwk.de (Gas)?"", ""value"": ""https://www.bmwk.de/Redaktion/DE/Textsammlungen/Energie/strompreise.html?cms_artId=241534"", ""answer_config"": null, ""identificator"": null}, {""type"": ""openUrl"", ""order"": 1, ""title"": ""www.bmwk.de (Strom) ?"", ""value"": ""https://www.bmwk.de/Redaktion/DE/Textsammlungen/Energie/strompreise.html"", ""answer_config"": null, ""identificator"": null}]"
102175,"Zu **Beginn des Jahres ##year##** änderten sich die Höhe der gesetzlichen Umlagen und Abgaben, die in Ihrem Strompreis enthalten sind. Auf die **Höhe dieser Umlagen** haben wir als Energieversorger **leider keinen Einfluss** ??.\ \ Weitere Informationen finden Sie auf ??",,0,,,50258,multi,thuegaenergie,Steuern und Abgaben,ID_taxesAndDuties,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,1,"[{""type"": ""openUrl"", ""order"": 1, ""title"": ""www.netztransparenz.de ?"", ""value"": ""https://www.netztransparenz.de/"", ""answer_config"": null, ""identificator"": null}]"
102174,"**Erdgas ist ein Naturprodukt** und weist daher unterschiedliche Energiegehalte auf.\  Für die **Ermittlung Ihres Energieverbrauchs** erfolgt eine Umrechnung des verbrauchten Gasvolumens in Kubikmetern mithilfe der Zustandszahl und des Brennwerts in Kilowattstunden. Der **Brennwert** ?? beschreibt den **Energiegehalt** ?, der in einem Kubikmetern Gas enthalten ist. Die Zustandszahl berücksichtigt die Höhenlage der Verbrauchsstelle. ",,0,,,50260,multi,thuegaenergie,Thermische Gasabrechnung,ID_thermalGasBilling,noneEntity,noneNormalizedValue,default,0,,Auswahl beenden,0,,,0,0,
